ID,tree position,row,Cultivar number ,Site,block,Cultivar,planting date,A1,B1,C1,D1,E1,A2,B2,C2,D2,E2,A3,B3,C3,D3,E3,A4,B4,C4,D4,E4,Heath,comments
A4-7 (GD)-32,32,4,7 (GD),Avalon,4,Golden Delicious,April,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,6,8,0,0,
A4-3-33,33,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,1,1,1,0,0,2,3,2,0,0,8,9,10,0,0,
A4-3-34,34,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,3,6,5,0,0,
A4-3-35,35,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,
A4-3-36,36,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,
A4-3-37,37,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,
A4-3-38,38,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,
A4-3-39,39,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,21,11,0,0,
A4-3-40,40,4,3,Avalon,4,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,
A4-3-41,41,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,9,3,0,
A4-3-42,42,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,
A4-3-43,43,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
A4-3-44,44,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A4-3-45,45,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,5,0,0,
A4-3-46,46,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,3,0,0,
A4-3-47,47,4,3,Avalon,4,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,
A4-3-48,48,4,3,Avalon,4,Grenadier,April,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,
A4-8-49,49,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,
A4-8-50,50,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,0,
A4-8-51,51,4,8,Avalon,4,Rubens,Dec,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,2,0,0,
A4-8-52,52,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
A4-8-53,53,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,6,12,13,0,0,
A4-8-54,54,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,0,0,2,1,0,2,3,1,0,0,4,20,20,4,0,
A4-8-55,55,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,7,33,20,1,0,
A4-8-56,56,4,8,Avalon,4,Rubens,Dec,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,19,12,0,0,
A4-8-57,57,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,3,0,1,0,0,5,2,0,0,3,19,19,0,0,
A4-8-58,58,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,16,17,1,0,
A4-8-59,59,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,0,
A4-8-60,60,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,
A4-8-61,61,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,1,0,0,
A4-8-62,62,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
A4-8-63,63,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A4-8-64,64,4,8,Avalon,4,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,
A4-2-65,65,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
A4-2-66,66,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-2-67,67,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-2-68,68,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-2-69,69,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-2-70,70,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
A4-2-71,71,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A4-2-72,72,4,2,Avalon,4,Golden Delicious,Dec,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,7,5,0,0,
A4-2-73,73,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,16,6,0,0,
A4-2-74,74,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,16,12,1,0,
A4-2-75,75,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3,4,0,0,
A4-2-76,76,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,
A4-2-77,77,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-2-78,78,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,3,2,0,0,
A4-2-79,79,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,3,2,0,0,
A4-2-80,80,4,2,Avalon,4,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,0,0,
A4-6-81,81,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-82,82,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,2,0,0,
A4-6-83,83,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,
A4-6-84,84,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-85,85,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-86,86,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,
A4-6-87,87,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A4-6-88,88,4,6,Avalon,4,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-89,89,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-90,90,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-91,91,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-92,92,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
A4-6-93,93,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,
A4-6-94,94,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-6-95,95,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
A4-6-96,96,4,6,Avalon,4,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-97,97,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-98,98,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-99,99,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-100,100,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-101,101,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-102,102,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-103,103,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-104,104,4,5,Avalon,4,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-105,105,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-106,106,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-107,107,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-108,108,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-109,109,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
A4-5-110,110,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A4-5-111,111,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
A4-5-112,112,4,5,Avalon,4,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
A5-8-29,29,5,8,Avalon,5,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-8-30,30,5,8,Avalon,5,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-8-31,31,5,8,Avalon,5,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-8-32,32,5,8,Avalon,5,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
A5-8-33,33,5,8,Avalon,5,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
A5-8-34,34,5,8,Avalon,5,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
A5-8-35,35,5,8,Avalon,5,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
A5-8-36,36,5,8,Avalon,5,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,
A5-8-37,37,5,8,Avalon,5,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
A5-8-38,38,5,8,Avalon,5,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,0,0,
A5-8-39,39,5,8,Avalon,5,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,
A5-8-40,40,5,8,Avalon,5,Rubens,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,
A5-4-41,41,5,4,Avalon,5,Gala,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,
A5-4-42,42,5,4,Avalon,5,Gala,Dec,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,1,0,0,
A5-4-43,43,5,4,Avalon,5,Gala,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-4-44,44,5,4,Avalon,5,Gala,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-4-45,45,5,4,Avalon,5,Gala,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-4-46,46,5,4,Avalon,5,Gala,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,
A5-4-47,47,5,4,Avalon,5,Gala,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-4-48,48,5,4,Avalon,5,Gala,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-4-49,49,5,4,Avalon,5,Gala,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-4-50,50,5,4,Avalon,5,Gala,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-4-51,51,5,4,Avalon,5,Gala,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,
A5-4-52,52,5,4,Avalon,5,Gala,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
A5-2-53,53,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,
A5-2-54,54,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,
A5-2-55,55,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-56,56,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-57,57,5,2,Avalon,5,Golden Delicious,Dec,0,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,5,15,3,0,0,
A5-2-58,58,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,
A5-7-59,59,5,7,Avalon,5,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,4,9,0,0,
A5-7-60,60,5,7,Avalon,5,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,
A5-7-61,61,5,7,Avalon,5,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,
A5-7-62,62,5,7,Avalon,5,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-7-63,63,5,7,Avalon,5,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-7-64,64,5,7,Avalon,5,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
A5-6-65,65,5,6,Avalon,5,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-66,66,5,6,Avalon,5,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
A5-6-67,67,5,6,Avalon,5,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-68,68,5,6,Avalon,5,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-69,69,5,6,Avalon,5,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-70,70,5,6,Avalon,5,Jazz,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-71,71,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-72,72,5,5,Avalon,5,Braeburn,April,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-73,73,5,6,Avalon,5,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-74,74,5,6,Avalon,5,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-75,75,5,6,Avalon,5,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-6-76,76,5,6,Avalon,5,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-3-77,77,5,3,Avalon,5,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-3-78,78,5,3,Avalon,5,Grenadier,Dec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
A5-3-79,79,5,3,Avalon,5,Grenadier,Dec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
A5-3-80,80,5,3,Avalon,5,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-3-81,81,5,3,Avalon,5,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
A5-3-82,82,5,3,Avalon,5,Grenadier,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-3-83,83,5,3,Avalon,5,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,
A5-3-84,84,5,3,Avalon,5,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,
A5-3-85,85,5,3,Avalon,5,Grenadier,April,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,10,2,1,0,
A5-3-86,86,5,3,Avalon,5,Grenadier,April,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,
A5-3-87,87,5,3,Avalon,5,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-3-88,88,5,3,Avalon,5,Grenadier,April,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,
A5-5-89,89,5,5,Avalon,5,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-90,90,5,5,Avalon,5,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-91,91,5,5,Avalon,5,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-92,92,5,5,Avalon,5,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-93,93,5,5,Avalon,5,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-94,94,5,5,Avalon,5,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-95,95,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-96,96,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
A5-5-97,97,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-98,98,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
A5-5-99,99,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-5-100,100,5,5,Avalon,5,Braeburn,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-101,101,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-102,102,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-103,103,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-104,104,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-105,105,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A5-2-106,106,5,2,Avalon,5,Golden Delicious,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-2-107,107,5,2,Avalon,5,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-2-108,108,5,2,Avalon,5,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-2-109,109,5,2,Avalon,5,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
A5-2-110,110,5,2,Avalon,5,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,1,0,
A5-2-111,111,5,2,Avalon,5,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
A5-2-112,112,5,2,Avalon,5,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,
S1-8-85,85,5,8,Scripps,1,Rubens,April,0,0,0,0,0,0,3,6,0,0,0,3,5,0,0,0,9,15,10,0,1,almost dead
S1-8-86,86,5,8,Scripps,1,Rubens,April,0,0,0,0,0,0,1,2,2,0,0,1,6,2,0,0,5,16,6,2,1,almost dead
S1-8-87,87,5,8,Scripps,1,Rubens,April,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,5,9,6,0,1,almost dead
S1-8-88,88,5,8,Scripps,1,Rubens,April,0,1,0,0,0,0,3,7,0,0,0,4,8,0,0,0,4,9,4,0,1,almost dead
S1-8-89,89,5,8,Scripps,1,Rubens,April,0,0,0,0,0,0,3,4,0,0,0,1,5,3,0,0,9,15,9,0,1,almost dead
S1-8-90,90,5,8,Scripps,1,Rubens,April,0,0,0,0,0,0,1,5,0,0,0,5,6,0,0,0,14,14,7,0,1,almost dead
S1-8-91,91,5,8,Scripps,1,Rubens,Dec,0,0,0,0,0,0,1,5,0,0,0,4,2,0,0,0,7,11,5,0,1,almost dead
S1-8-92,92,5,8,Scripps,1,Rubens,Dec,0,0,0,0,0,0,0,5,0,0,0,2,4,0,0,0,8,10,9,0,1,almost dead
S1-8-93,93,5,8,Scripps,1,Rubens,Dec,0,1,0,0,0,1,2,10,1,0,0,4,6,0,0,0,6,12,8,0,1,almost dead
S1-8-94,94,5,8,Scripps,1,Rubens,Dec,0,0,0,0,0,0,2,5,0,0,1,5,3,1,2,0,7,13,8,2,1,almost dead
S1-8-95,95,5,8,Scripps,1,Rubens,Dec,0,0,0,0,0,0,2,6,0,0,0,3,8,0,0,0,7,15,6,0,1,almost dead
S1-8-96,96,5,8,Scripps,1,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,9,2,0,1,almost dead
S1-2-97,97,5,2,Scripps,1,Golden Delicious,April,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,4,5,2,1,almost dead
S1-2-98,98,5,2,Scripps,1,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,12,5,0,1,almost dead
S1-2-99,99,5,2,Scripps,1,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,3,0,1,almost dead
S1-2-100,100,5,2,Scripps,1,Golden Delicious,April,0,0,0,0,0,0,2,3,1,0,0,4,4,0,0,0,3,5,0,0,1,almost dead
S1-2-101,101,5,2,Scripps,1,Golden Delicious,April,0,0,0,0,0,0,0,4,0,0,0,1,6,1,0,0,5,15,0,0,1,almost dead
S1-2-102,102,5,2,Scripps,1,Golden Delicious,April,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7,18,3,0,1,almost dead
S1-2-103,103,5,2,Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,3,5,0,0,0,5,3,0,0,0,9,8,0,0,1,almost dead
S1-2-104,104,5,2,Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,1,7,0,0,0,6,7,0,0,0,10,10,4,0,1,almost dead
S1-2-105,105,5,2,Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,1,5,0,0,0,1,3,0,0,0,6,7,6,0,1,almost dead
S1-2-106,106,5,2,Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,1,6,0,0,0,5,4,0,0,0,7,8,2,0,1,almost dead
S1-2-107,107,5,2,Scripps,1,Golden Delicious,Dec,0,1,0,0,0,1,2,2,0,0,0,7,4,0,0,1,10,10,1,0,1,almost dead
S1-2-108,108,5,2,Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,1,4,0,0,0,5,3,3,0,0,8,12,3,0,1,almost dead
S1-7 (GD)-109,109,5,7 (GD),Scripps,1,Golden Delicious,April,0,0,0,0,0,0,1,6,0,0,0,4,7,1,0,0,9,16,13,0,1,almost dead
S1-7 (GD)-110,110,5,7 (GD),Scripps,1,Golden Delicious,April,0,0,0,0,0,0,1,6,0,0,0,5,7,0,0,0,8,19,9,0,1,almost dead
